transaction_id,item
6,"(10, '25')"
6,"(23, '25')"
6,"(16, '25')"
6,"(18, '25')"
6,"(18, '25')"
6,"(16, '25')"
6,"(16, '25')"
6,"(16, '25')"
6,"(16, '25')"
6,"(16, '25')"
6,"(23, '25')"
6,"(16, '25')"
6,"(16, '25')"
6,"(16, '25')"
6,"(10, '25')"
6,"(5, '25')"
6,"(10, '25')"
6,"(23, '25')"
6,"(16, '25')"
6,"(10, '25')"
6,"(23, '25')"
6,"(10, '26')"
6,"(12, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(23, '26')"
6,"(16, '26')"
6,"(19, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(16, '26')"
6,"(23, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(13, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(23, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(12, '26')"
6,"(18, '26')"
6,"(23, '26')"
6,"(23, '26')"
6,"(23, '26')"
6,"(12, '26')"
6,"(18, '26')"
6,"(30, '26')"
6,"(23, '26')"
6,"(12, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(12, '26')"
6,"(5, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(7, '26')"
6,"(23, '26')"
6,"(23, '26')"
6,"(10, '26')"
6,"(23, '26')"
6,"(25, '26')"
6,"(23, '26')"
6,"(23, '26')"
6,"(23, '26')"
6,"(27, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(12, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(23, '26')"
6,"(10, '26')"
6,"(13, '26')"
6,"(19, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(12, '26')"
6,"(10, '26')"
6,"(12, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(27, '26')"
6,"(27, '26')"
6,"(5, '26')"
6,"(5, '26')"
6,"(16, '26')"
6,"(12, '26')"
6,"(12, '26')"
6,"(12, '26')"
6,"(12, '26')"
6,"(12, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(27, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(23, '26')"
6,"(16, '26')"
6,"(13, '26')"
6,"(16, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(12, '26')"
6,"(12, '26')"
6,"(23, '26')"
6,"(13, '26')"
6,"(18, '26')"
6,"(23, '26')"
6,"(5, '26')"
6,"(23, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(16, '26')"
6,"(12, '26')"
6,"(10, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(25, '26')"
6,"(16, '26')"
6,"(23, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(12, '26')"
6,"(16, '26')"
6,"(16, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(23, '26')"
6,"(23, '26')"
6,"(23, '26')"
6,"(23, '26')"
6,"(19, '26')"
6,"(16, '26')"
6,"(10, '26')"
6,"(10, '26')"
6,"(23, '26')"
6,"(23, '27')"
6,"(23, '27')"
6,"(5, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(16, '27')"
6,"(18, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(25, '27')"
6,"(10, '27')"
6,"(18, '27')"
6,"(18, '27')"
6,"(23, '27')"
6,"(16, '27')"
6,"(25, '27')"
6,"(16, '27')"
6,"(10, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(32, '27')"
6,"(10, '27')"
6,"(32, '27')"
6,"(10, '27')"
6,"(12, '27')"
6,"(10, '27')"
6,"(25, '27')"
6,"(25, '27')"
6,"(12, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(12, '27')"
6,"(7, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(5, '27')"
6,"(16, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(16, '27')"
6,"(18, '27')"
6,"(18, '27')"
6,"(10, '27')"
6,"(23, '27')"
6,"(25, '27')"
6,"(25, '27')"
6,"(16, '27')"
6,"(23, '27')"
6,"(5, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(10, '27')"
6,"(23, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(25, '27')"
6,"(23, '27')"
6,"(16, '27')"
6,"(12, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(16, '27')"
6,"(23, '27')"
6,"(10, '27')"
6,"(27, '27')"
6,"(5, '27')"
6,"(16, '27')"
6,"(23, '27')"
6,"(12, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(18, '27')"
6,"(16, '27')"
6,"(16, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(10, '27')"
6,"(23, '27')"
6,"(10, '28')"
6,"(10, '28')"
6,"(12, '28')"
6,"(7, '28')"
6,"(16, '28')"
6,"(23, '28')"
6,"(5, '28')"
6,"(5, '28')"
6,"(5, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(18, '28')"
6,"(25, '28')"
6,"(10, '28')"
6,"(32, '28')"
6,"(10, '28')"
6,"(23, '28')"
6,"(16, '28')"
6,"(23, '28')"
6,"(16, '28')"
6,"(23, '28')"
6,"(10, '28')"
6,"(10, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(23, '28')"
6,"(16, '28')"
6,"(25, '28')"
6,"(23, '28')"
6,"(25, '28')"
6,"(10, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(12, '28')"
6,"(12, '28')"
6,"(23, '28')"
6,"(27, '28')"
6,"(27, '28')"
6,"(27, '28')"
6,"(10, '28')"
6,"(12, '28')"
6,"(12, '28')"
6,"(10, '28')"
6,"(10, '28')"
6,"(23, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(32, '28')"
6,"(10, '28')"
6,"(32, '28')"
6,"(10, '28')"
6,"(12, '28')"
6,"(23, '28')"
6,"(19, '28')"
6,"(23, '28')"
6,"(36, '28')"
6,"(23, '28')"
6,"(16, '28')"
6,"(10, '28')"
6,"(23, '28')"
6,"(23, '28')"
6,"(10, '28')"
6,"(18, '28')"
6,"(18, '28')"
6,"(10, '28')"
6,"(16, '28')"
6,"(23, '28')"
6,"(23, '28')"
6,"(23, '28')"
6,"(23, '28')"
6,"(12, '28')"
6,"(10, '28')"
6,"(23, '28')"
6,"(10, '28')"
6,"(10, '28')"
6,"(16, '28')"
6,"(10, '28')"
6,"(23, '28')"
6,"(23, '28')"
6,"(12, '28')"
6,"(12, '28')"
6,"(16, '28')"
6,"(18, '28')"
6,"(16, '28')"
6,"(25, '28')"
6,"(16, '28')"
6,"(23, '28')"
6,"(23, '28')"
6,"(16, '28')"
6,"(23, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(10, '28')"
6,"(16, '28')"
6,"(5, '28')"
6,"(23, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(10, '28')"
6,"(13, '28')"
6,"(30, '28')"
6,"(12, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(23, '28')"
6,"(10, '28')"
6,"(10, '28')"
6,"(23, '28')"
6,"(10, '28')"
6,"(16, '28')"
6,"(16, '28')"
6,"(10, '28')"
6,"(26, '28')"
6,"(13, '28')"
6,"(12, '28')"
6,"(16, '28')"
6,"(12, '28')"
6,"(18, '28')"
6,"(12, '28')"
6,"(16, '28')"
6,"(32, '28')"
6,"(23, '28')"
6,"(10, '28')"
6,"(23, '28')"
6,"(18, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(18, '29')"
6,"(18, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(23, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(25, '29')"
6,"(23, '29')"
6,"(18, '29')"
6,"(19, '29')"
6,"(16, '29')"
6,"(19, '29')"
6,"(18, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(12, '29')"
6,"(18, '29')"
6,"(23, '29')"
6,"(16, '29')"
6,"(36, '29')"
6,"(13, '29')"
6,"(13, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(13, '29')"
6,"(12, '29')"
6,"(12, '29')"
6,"(36, '29')"
6,"(10, '29')"
6,"(12, '29')"
6,"(23, '29')"
6,"(16, '29')"
6,"(18, '29')"
6,"(12, '29')"
6,"(23, '29')"
6,"(29, '29')"
6,"(16, '29')"
6,"(23, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(12, '29')"
6,"(18, '29')"
6,"(23, '29')"
6,"(23, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(5, '29')"
6,"(12, '29')"
6,"(7, '29')"
6,"(18, '29')"
6,"(18, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(19, '29')"
6,"(16, '29')"
6,"(12, '29')"
6,"(19, '29')"
6,"(23, '29')"
6,"(23, '29')"
6,"(16, '29')"
6,"(5, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(23, '29')"
6,"(25, '29')"
6,"(25, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(23, '29')"
6,"(16, '29')"
6,"(23, '29')"
6,"(10, '29')"
6,"(23, '29')"
6,"(23, '29')"
6,"(27, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(23, '29')"
6,"(23, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(12, '29')"
6,"(12, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(16, '29')"
6,"(5, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(23, '29')"
6,"(23, '29')"
6,"(23, '29')"
6,"(16, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(23, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(18, '29')"
6,"(18, '29')"
6,"(16, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(23, '29')"
6,"(26, '29')"
6,"(10, '29')"
6,"(5, '29')"
6,"(5, '29')"
6,"(10, '29')"
6,"(10, '29')"
6,"(12, '29')"
6,"(32, '29')"
6,"(10, '29')"
6,"(10, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(13, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(12, '30')"
6,"(12, '30')"
6,"(23, '30')"
6,"(25, '30')"
6,"(12, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(23, '30')"
6,"(25, '30')"
6,"(29, '30')"
6,"(12, '30')"
6,"(16, '30')"
6,"(18, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(18, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(18, '30')"
6,"(12, '30')"
6,"(19, '30')"
6,"(13, '30')"
6,"(10, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(19, '30')"
6,"(10, '30')"
6,"(5, '30')"
6,"(5, '30')"
6,"(5, '30')"
6,"(5, '30')"
6,"(5, '30')"
6,"(19, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(18, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(19, '30')"
6,"(18, '30')"
6,"(18, '30')"
6,"(12, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(27, '30')"
6,"(27, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(23, '30')"
6,"(19, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(18, '30')"
6,"(23, '30')"
6,"(23, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(12, '30')"
6,"(12, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(12, '30')"
6,"(23, '30')"
6,"(19, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(12, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(10, '30')"
6,"(5, '30')"
6,"(12, '30')"
6,"(12, '30')"
6,"(12, '30')"
6,"(18, '30')"
6,"(5, '30')"
6,"(23, '30')"
6,"(5, '30')"
6,"(23, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(23, '30')"
6,"(12, '30')"
6,"(12, '30')"
6,"(18, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(12, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(5, '30')"
6,"(23, '30')"
6,"(23, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(18, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(18, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(12, '30')"
6,"(12, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(18, '30')"
6,"(7, '30')"
6,"(7, '30')"
6,"(10, '30')"
6,"(5, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(16, '30')"
6,"(12, '30')"
6,"(27, '30')"
6,"(12, '30')"
6,"(19, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(18, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(16, '30')"
6,"(10, '30')"
6,"(23, '30')"
6,"(16, '30')"
6,"(19, '30')"
6,"(13, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(10, '30')"
6,"(23, '30')"
6,"(16, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(12, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(12, '31')"
6,"(23, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(23, '31')"
6,"(5, '31')"
6,"(23, '31')"
6,"(5, '31')"
6,"(10, '31')"
6,"(5, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(32, '31')"
6,"(23, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(10, '31')"
6,"(5, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(25, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(23, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(23, '31')"
6,"(13, '31')"
6,"(18, '31')"
6,"(10, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(16, '31')"
6,"(5, '31')"
6,"(19, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(12, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(10, '31')"
6,"(27, '31')"
6,"(29, '31')"
6,"(32, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(16, '31')"
6,"(10, '31')"
6,"(23, '31')"
6,"(18, '31')"
6,"(16, '31')"
6,"(18, '31')"
6,"(23, '31')"
6,"(13, '31')"
6,"(19, '31')"
6,"(5, '31')"
6,"(16, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(23, '31')"
6,"(5, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(18, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(13, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(18, '31')"
6,"(18, '31')"
6,"(16, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(32, '31')"
6,"(32, '31')"
6,"(23, '31')"
6,"(5, '31')"
6,"(5, '31')"
6,"(12, '31')"
6,"(18, '31')"
6,"(23, '31')"
6,"(16, '31')"
6,"(18, '31')"
6,"(12, '31')"
6,"(16, '31')"
6,"(12, '31')"
6,"(18, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(18, '31')"
6,"(7, '31')"
6,"(26, '31')"
6,"(25, '31')"
6,"(18, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(7, '31')"
6,"(12, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(25, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(5, '31')"
6,"(5, '31')"
6,"(5, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(12, '31')"
6,"(10, '31')"
6,"(23, '31')"
6,"(16, '31')"
6,"(23, '31')"
6,"(12, '31')"
6,"(12, '31')"
6,"(12, '31')"
6,"(13, '31')"
6,"(32, '31')"
6,"(12, '31')"
6,"(23, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(12, '31')"
6,"(12, '31')"
6,"(12, '31')"
6,"(23, '31')"
6,"(25, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(16, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(19, '31')"
6,"(16, '31')"
6,"(5, '31')"
6,"(7, '31')"
6,"(5, '31')"
6,"(5, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(32, '31')"
6,"(12, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(19, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(18, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(10, '31')"
6,"(5, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(5, '31')"
6,"(16, '31')"
6,"(23, '31')"
6,"(23, '31')"
6,"(16, '31')"
6,"(16, '31')"
6,"(10, '31')"
6,"(16, '31')"
6,"(19, '31')"
6,"(18, '31')"
6,"(25, '31')"
6,"(23, '31')"
6,"(5, '31')"
6,"(16, '31')"
7,"(32, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(5, '1')"
7,"(27, '1')"
7,"(16, '1')"
7,"(18, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(23, '1')"
7,"(12, '1')"
7,"(16, '1')"
7,"(32, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(27, '1')"
7,"(12, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(23, '1')"
7,"(23, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(23, '1')"
7,"(10, '1')"
7,"(12, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(12, '1')"
7,"(18, '1')"
7,"(12, '1')"
7,"(13, '1')"
7,"(13, '1')"
7,"(18, '1')"
7,"(23, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(5, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(16, '1')"
7,"(18, '1')"
7,"(12, '1')"
7,"(18, '1')"
7,"(16, '1')"
7,"(16, '1')"
7,"(16, '1')"
7,"(19, '1')"
7,"(18, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(32, '1')"
7,"(16, '1')"
7,"(13, '1')"
7,"(12, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(25, '1')"
7,"(25, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(18, '1')"
7,"(16, '1')"
7,"(16, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(12, '1')"
7,"(18, '1')"
7,"(12, '1')"
7,"(10, '1')"
7,"(12, '1')"
7,"(12, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(25, '1')"
7,"(18, '1')"
7,"(16, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(10, '1')"
7,"(23, '1')"
7,"(10, '1')"
7,"(16, '1')"
7,"(16, '1')"
7,"(27, '1')"
7,"(5, '1')"
7,"(16, '1')"
7,"(16, '1')"
7,"(10, '1')"
7,"(23, '1')"
7,"(12, '1')"
7,"(18, '1')"
7,"(18, '1')"
7,"(18, '1')"
7,"(18, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(12, '1')"
7,"(16, '1')"
7,"(23, '1')"
7,"(10, '1')"
7,"(18, '1')"
7,"(12, '1')"
7,"(12, '1')"
7,"(12, '1')"
7,"(5, '1')"
7,"(23, '2')"
7,"(10, '2')"
7,"(16, '2')"
7,"(16, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(16, '2')"
7,"(25, '2')"
7,"(12, '2')"
7,"(10, '2')"
7,"(5, '2')"
7,"(27, '2')"
7,"(5, '2')"
7,"(12, '2')"
7,"(16, '2')"
7,"(16, '2')"
7,"(16, '2')"
7,"(12, '2')"
7,"(10, '2')"
7,"(16, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(12, '2')"
7,"(5, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(12, '2')"
7,"(10, '2')"
7,"(16, '2')"
7,"(16, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(10, '2')"
7,"(5, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(16, '2')"
7,"(16, '2')"
7,"(5, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(23, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(18, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(12, '2')"
7,"(18, '2')"
7,"(12, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(12, '2')"
7,"(18, '2')"
7,"(10, '2')"
7,"(25, '2')"
7,"(25, '2')"
7,"(12, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(23, '2')"
7,"(16, '2')"
7,"(10, '2')"
7,"(30, '2')"
7,"(10, '2')"
7,"(16, '2')"
7,"(23, '2')"
7,"(16, '2')"
7,"(10, '2')"
7,"(12, '2')"
7,"(23, '2')"
7,"(23, '2')"
7,"(12, '2')"
7,"(12, '2')"
7,"(12, '2')"
7,"(23, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(23, '2')"
7,"(23, '2')"
7,"(23, '2')"
7,"(16, '2')"
7,"(23, '2')"
7,"(25, '2')"
7,"(18, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(10, '2')"
7,"(16, '2')"
7,"(16, '2')"
7,"(18, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(23, '3')"
7,"(25, '3')"
7,"(13, '3')"
7,"(16, '3')"
7,"(10, '3')"
7,"(16, '3')"
7,"(18, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(30, '3')"
7,"(12, '3')"
7,"(12, '3')"
7,"(12, '3')"
7,"(12, '3')"
7,"(18, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(5, '3')"
7,"(10, '3')"
7,"(10, '3')"
7,"(16, '3')"
7,"(23, '3')"
7,"(23, '3')"
7,"(23, '3')"
7,"(32, '3')"
7,"(13, '3')"
7,"(23, '3')"
7,"(16, '3')"
7,"(5, '3')"
7,"(5, '3')"
7,"(10, '3')"
7,"(27, '3')"
7,"(23, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(10, '3')"
7,"(10, '3')"
7,"(10, '3')"
7,"(16, '3')"
7,"(10, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(23, '3')"
7,"(23, '3')"
7,"(10, '3')"
7,"(19, '3')"
7,"(10, '3')"
7,"(13, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(10, '3')"
7,"(16, '3')"
7,"(18, '3')"
7,"(10, '3')"
7,"(10, '3')"
7,"(16, '3')"
7,"(10, '3')"
7,"(16, '3')"
7,"(18, '3')"
7,"(12, '3')"
7,"(10, '3')"
7,"(10, '3')"
7,"(10, '3')"
7,"(12, '3')"
7,"(16, '3')"
7,"(12, '3')"
7,"(16, '3')"
7,"(16, '3')"
7,"(10, '3')"
7,"(16, '3')"
7,"(10, '3')"
7,"(10, '3')"
7,"(19, '3')"
7,"(18, '3')"
